centro_codigo|centro_nombre|centro_tipo_codigo|centro_tipo_desc_abreviada|centro_tipo_descripcion|centro_titular|centro_titularidad|contacto_email1|contacto_fax|contacto_telefono1|contacto_telefono2|contacto_telefono3|contacto_telefono4|contacto_web|dat_codigo|dat_nombre|direccion_codigo_postal|direccion_coor_x|direccion_coor_y|direccion_numero|direccion_via_nombre|direccion_via_tipo|distrito_codigo|distrito_nombre|municipio_codigo|municipio_nombre|centro_titularidad_pro|promedio_x|promedio_y|distancia
28001629|DOMENICO SCARLATTI|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.domenicoscarlat.aranjuez@educa.madrid.org|918923723|918910057|918911298|""|""|http://www.educa.madrid.org/ies.domenicoscarlat.aranjuez|2|Madrid-Sur|28300|448012|4431221|22|de Valeras|CALLE|""|""|013|Aranjuez|PÚBLICO|440157.3842874543|4474481.943970768|43968.218763485056
28001642|PRINCIPE DE ASTURIAS|020|CP EE|COLEGIO DE EDUCACIÓN ESPECIAL|COMUNIDAD DE MADRID|PÚBLICO|cpee.principedeasturias.aranjuez@educa.madrid.org|918915378|918915378|""|""|""|http://www.educa.madrid.org/cpee.principedeasturias.aranjuez|2|Madrid-Sur|28300|447882|4431228|11|Zorzales|CALLE|""|""|013|Aranjuez|PÚBLICO|440157.3842874543|4474481.943970768|43938.29032783167
28001678|JORGE MANRIQUE|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.jorgemanrique.trescantos@educa.madrid.org|918046515|918040964|""|""|""|http://www.educa.madrid.org/ies.jorgemanrique.trescantos|1|Madrid-Norte|28760|440399|4493685|2|del Mar Adriático|CALLE|""|""|903|Tres Cantos|PÚBLICO|440157.3842874543|4474481.943970768|19204.575991528185
28001681|NUESTRA SEÑORA DE LA MILAGROSA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.milagrosa.arganda@educa.madrid.org|918700900|918710205|""|""|""|http://www.educa.madrid.org/cp.milagrosa.arganda|3|Madrid-Este|28500|462127|4461186|2|Leonor de Cortinas|CALLE|""|""|014|Arganda del Rey|PÚBLICO|440157.3842874543|4474481.943970768|25679.683421544178
28001769|EL CARRASCAL|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.elcarrascal.arganda@educa.madrid.org|918701851|918760082|""|""|""|http://www.educa.madrid.org/ies.elcarrascal.arganda|3|Madrid-Este|28500|462479|4460073|s/n|del Instituto|AVDA|""|""|014|Arganda del Rey|PÚBLICO|440157.3842874543|4474481.943970768|26568.255388175043
28001770|SAN JUAN BAUTISTA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.sanjuanbautista.arganda@educa.madrid.org|918702196|918700113|""|""|""|http://www.educa.madrid.org/cp.sanjuanbautista.arganda|3|Madrid-Este|28500|462730|4460784|20|Isaac Peral|CALLE|""|""|014|Arganda del Rey|PÚBLICO|440157.3842874543|4474481.943970768|26403.72415271297
28001794|EL TORREON|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.eltorreon.arroyomolinos@educa.madrid.org|916095705|916095705|676887557|""|""|http://www.educa.madrid.org/cp.eltorreon.arroyomolinos|2|Madrid-Sur|28939|421881|4457863|6|de Serranillos|CALLE|""|""|015|Arroyomolinos|PÚBLICO|440157.3842874543|4474481.943970768|24702.54078685481
28001812|JUAN RAMON JIMENEZ|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.juanramonjimenez.becerril@educa.madrid.org|918555468|918538064|""|""|""|http://www.educa.madrid.org/cp.juanramonjimenez.becerril|4|Madrid-Oeste|28490|416281|4507436|23|de San Sebastián|PASEO|""|""|018|Becerril de la Sierra|PÚBLICO|440157.3842874543|4474481.943970768|40694.61310075292
28001824|BELMONTE DE TAJO|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.belmontedetajo.belmonte@educa.madrid.org|918747386|918747247|918747351|""|""|http://www.educa.madrid.org/cp.belmontedetajo.belmonte|3|Madrid-Este|28390|471386|4442716|8|Tomás Díaz Vázquez|CALLE|""|""|019|Belmonte de Tajo|PÚBLICO|440157.3842874543|4474481.943970768|44545.500734370624
28001848|PRINCIPE DON FELIPE|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.principedonfelipe.boadilla@educa.madrid.org|916331954|916331626|""|""|""|http://www.educa.madrid.org/cp.principedonfelipe.boadilla|4|Madrid-Oeste|28660|425438|4473342|40|de Juan Carlos I|CALLE|""|""|022|Boadilla del Monte|PÚBLICO|440157.3842874543|4474481.943970768|14763.459826824012
28001851|VIRGEN DE EUROPA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COLEGIO VIRGEN DE EUROPA, S.L.|PRIVADO|secretaria@colegiovirgendeeuropa.edu.es|""|916330155|""|""|""|http://www.cve.edu.es|4|Madrid-Oeste|28669|424464|4475964|1|del Valle de Santa Ana|CALLE|""|""|022|Boadilla del Monte|PRIVADO|439602.9362934363|4476838.754826255|15164.187683577999
28001861|TRINITY COLLEGE BOADILLA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|TRINITY COLLEGE GROUP OF SPAIN, S.L.|PRIVADO|nuriabarthe@trinitycollege.es|916321691|916330181|""|""|""|http://www.trinitycollege.es/liceoserrano/|4|Madrid-Oeste|28660|424290|4477369|s/n|Playa de Formentor|CALLE|""|""|022|Boadilla del Monte|PRIVADO|439602.9362934363|4476838.754826255|15322.114014427561
28001873|SAN SEBASTIAN|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.sansebastian.elboalo@educa.madrid.org|""|918559382|""|""|""|http://www.educa.madrid.org/cp.sansebastian.elboalo|4|Madrid-Oeste|28413|423816|4507413|10|Mazanares El Real|CTRA|""|""|023|Boalo, El|PÚBLICO|440157.3842874543|4474481.943970768|36762.688852023464
28001940|BATALLA DE BRUNETE|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.batalladebrunet.brunete@educa.madrid.org|918159396|918158969|""|""|""|http://www.educa.madrid.org/cp.batalladebrunet.brunete|2|Madrid-Sur|28690|415045|4473287|32|del Escorial|CALLE|""|""|026|Brunete|PÚBLICO|440157.3842874543|4474481.943970768|25140.79823104382
28001952|PEÑALTA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.penalta.buitrago@educa.madrid.org|918680186|918680107|""|""|""|http://www.educa.madrid.org/cp.penalta.buitrago|1|Madrid-Norte|28730|446417|4538003|s/n|Peñalta|CALLE|""|""|027|Buitrago del Lozoya|PÚBLICO|440157.3842874543|4474481.943970768|63828.73450051793
28001976|GSD INTERNATIONAL SCHOOL BUITRAGO|073|CPR PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA|GREDOS SAN DIEGO SOCIEDAD COOPERATIVA MADRILEÑA|PRIVADO CONCERTADO|cc.gredossandiego.buitrago@educa.madrid.org|918680421|918680150|918680200|917861347|""|www.gsdeducacion.com|1|Madrid-Norte|28730|446290|4537673|18|de Madrid|AVDA|""|""|027|Buitrago del Lozoya|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|63665.17432661824
28001991|MONTELINDO|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.montelindo.bustarviejo@educa.madrid.org|918482308|918482308|""|""|""|http://www.educa.madrid.org/cp.montelindo.bustarviejo|1|Madrid-Norte|28720|440782|4523528|9|de Valdemanco|CTRA|""|""|028|Bustarviejo|PÚBLICO|440157.3842874543|4474481.943970768|49050.03319887709
28002014|PICO DE LA MIEL|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.picodelamiel.lacabrera@educa.madrid.org|918688651|918688038|918689774|""|""|http://www.educa.madrid.org/cp.picodelamiel.lacabrera|1|Madrid-Norte|28751|448706|4524776|28|de los Colegios|CALLE|""|""|030|Cabrera, La|PÚBLICO|440157.3842874543|4474481.943970768|51015.39867993127
28002026|EUGENIO MURO|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.eugeniomuro.cadalso@educa.madrid.org|918641288|918640158|918640960|""|""|http://www.educa.madrid.org/cp.eugeniomuro.cadalso|2|Madrid-Sur|28640|376734|4462250|20|Rozas de Puerto Real|CTRA|""|""|031|Cadalso de los Vidrios|PÚBLICO|440157.3842874543|4474481.943970768|64592.15221509582
28002038|FEDERICO GARCIA LORCA|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.garcialorca.camarma@educa.madrid.org|918865248|918865256|918857343|""|""|http://www.educa.madrid.org/cp.garcialorca.camarma|3|Madrid-Este|28816|468269|4488523|s/n|de la Huerta|CALLE|""|""|032|Camarma de Esteruelas|PÚBLICO|440157.3842874543|4474481.943970768|31423.147397832137
28002041|MIGUEL DELIBES|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.delibes.camporeal@educa.madrid.org|918733125|918733125|918733235|""|""|http://www.educa.madrid.org/cp.delibes.camporeal|3|Madrid-Este|28510|468397|4465657|31|Pozuelo|PASEO|""|""|033|Campo Real|PÚBLICO|440157.3842874543|4474481.943970768|29586.407887397356
28002099|TOME Y ORGAZ|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.tomeyorgaz.casarrubuelos@educa.madrid.org|918167546|918167549|918124804|""|""|http://www.educa.madrid.org/cp.tomeyorgaz.casarrubuelos|2|Madrid-Sur|28977|429657|4446952|s/n|Fernández Turbica|AVDA|""|""|036|Casarrubuelos|PÚBLICO|440157.3842874543|4474481.943970768|29464.485151073495
28002105|SUAREZ SOMONTE|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.suarezsomonte.cenicientos@educa.madrid.org|918642528|918642528|""|""|""|http://www.educa.madrid.org/cp.suarezsomonte.cenicientos|2|Madrid-Sur|28650|375012|4457835|54|de la Ronda del Sur|CALLE|""|""|037|Cenicientos|PÚBLICO|440157.3842874543|4474481.943970768|67238.69300875784
28002129|VIA ROMANA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.viaromana.cercedilla@educa.madrid.org|918520575|918520575|918521266|""|""|http://www.educa.madrid.org/cp.viaromana.cercedilla|4|Madrid-Oeste|28470|411461|4510509|5|Blanca Fernández Ochoa|AVDA|""|""|038|Cercedilla|PÚBLICO|440157.3842874543|4474481.943970768|46058.997354552695
28002142|REGINA ASSUMPTA|015|CPR INF-PRI|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|FUNDACION ESCOLAPIAS MONTAL|PRIVADO CONCERTADO|cc.reginaassumpta.cercedilla@educa.madrid.org|""|918520313|""|""|""|http://www.educa.madrid.org/cc.reginaassumpta.cercedilla|4|Madrid-Oeste|28470|410644|4510267|11|de San Andrés|CALLE|""|""|038|Cercedilla|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|46599.0949783862
28002166|VENTURA RODRIGUEZ|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.venturarodriguez.ciempozuelos@educa.madrid.org|918930294|918930294|""|""|""|http://www.educa.madrid.org/cp.venturarodriguez.ciempozuelos|2|Madrid-Sur|28350|446550|4445318|12|FERNANDEZ VITORIO|CALLE|""|""|040|Ciempozuelos|PÚBLICO|440157.3842874543|4474481.943970768|29856.342099767822
28002181|JUAN CARLOS I|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.juancarlosprimero.ciempozuelos@educa.madrid.org|918933080|918930158|""|""|""|http://www.educa.madrid.org/ies.juancarlosprimero.ciempozuelos|2|Madrid-Sur|28350|447174|4444995|s/n|de San Francisco|CALLE|""|""|040|Ciempozuelos|PÚBLICO|440157.3842874543|4474481.943970768|30310.274838621004
28002191|VIRGEN DEL CONSUELO|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.consuelo.ciempozuelos@educa.madrid.org|918934567|918930051|""|""|""|http://www.educa.madrid.org/cp.consuelo.ciempozuelos|2|Madrid-Sur|28350|447147|4445312|10|de los Jardines|CALLE|""|""|040|Ciempozuelos|PÚBLICO|440157.3842874543|4474481.943970768|29995.67233896912
28002208|SAN JUAN DE DIOS|058|CPR FPE|CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA|CASA CANÓNICA CLÍNICA NUESTRA SEÑORA DE LA PAZ|PRIVADO CONCERTADO|cc.sanjuandedios.ciempozuelos@educa.madrid.org|918930275|918015650|918933769|""|""|http://www.ciclosformativossjd.es|2|Madrid-Sur|28350|448005|4445613|1|de San Juan de Dios|AVDA|""|""|040|Ciempozuelos|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|29706.686191588942
28002211|VILLA DE COBEÑA|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.villadecobena.cobena@educa.madrid.org|916208425|916208425|""|""|""|http://www.educa.madrid.org/cp.villadecobena.cobena|1|Madrid-Norte|28863|457159|4491094|17|de la Fuente|CALLE|""|""|041|Cobeña|PÚBLICO|440157.3842874543|4474481.943970768|23770.051374690614
28002245|APIS AURELIA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.apisaurelia.colmenardeoreja@educa.madrid.org|918942560|918943309|918944116|""|""|http://www.educa.madrid.org/cp.apisaurelia.colmenardeoreja|3|Madrid-Este|28380|466596|4440444|28|Madrid|CALLE|""|""|043|Colmenar de Oreja|PÚBLICO|440157.3842874543|4474481.943970768|43099.675527233325
28002269|SEIS DE DICIEMBRE|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.seisdediciembre.colmenarejo@educa.madrid.org|918423075|918589021|""|""|""|http://www.educa.madrid.org/cp.seisdediciembre.colmenarejo|4|Madrid-Oeste|28270|414069|4490088|s/n|Madrid|CALLE|""|""|044|Colmenarejo|PÚBLICO|440157.3842874543|4474481.943970768|30399.881241830994
28002270|SOLEDAD SAINZ|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.soledadsainz.colmenarviejo@educa.madrid.org|918458101|918450878|""|""|""|http://www.educa.madrid.org/cp.soledadsainz.colmenarviejo|1|Madrid-Norte|28770|435429|4501233|20|de la Amargura|CALLE|""|""|045|Colmenar Viejo|PÚBLICO|440157.3842874543|4474481.943970768|27165.725034479867
28002282|VIRGEN DE LOS REMEDIOS|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.remedios.colmenarviejo@educa.madrid.org|918459203|918452097|669265515|""|918459203|http://www.educa.madrid.org/cp.remedios.colmenarviejo|1|Madrid-Norte|28770|435134|4501531|3|de la Libertad|AVDA|""|""|045|Colmenar Viejo|PÚBLICO|440157.3842874543|4474481.943970768|27511.557967007004
28002312|MARQUES DE SANTILLANA|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.marquesdesantil.colmenarviejo@educa.madrid.org|918463313|918452114|918452207|""|""|http://www.educa.madrid.org/ies.marquesdesantil.colmenarviejo|1|Madrid-Norte|28770|434845|4502351|5|de la Isla del Rey|CALLE|""|""|045|Colmenar Viejo|PÚBLICO|440157.3842874543|4474481.943970768|28370.86024036064
28002351|INTERNACIONAL PINOSIERRA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COLEGIO INTERNACIONAL COE, S.A.|PRIVADO|info@casvitrescantos.es|918040600|918040212|""|""|""|www.casvitrescantos.es|1|Madrid-Norte|28760|439913|4493436|2|del Gavilán|CALLE|""|""|903|Tres Cantos|PRIVADO|439602.9362934363|4476838.754826255|16600.14116986735
28002361|VIRGEN DE LA PAZ|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.delapaz.colladomediano@educa.madrid.org|918557007|918557007|918554380|""|""|http://www.educa.madrid.org/cp.delapaz.colladomediano|4|Madrid-Oeste|28450|412816|4505384|5|de Goya|CALLE|""|""|046|Collado Mediano|PÚBLICO|440157.3842874543|4474481.943970768|41261.22103850127
28002385|CAÑADA REAL|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.canadareal.colladovillalba@educa.madrid.org|918506550|918500060|""|""|""|http://www.educa.madrid.org/cp.canadareal.colladovillalba|4|Madrid-Oeste|28400|414458|4498946|35|el Almiar|CALLE|""|""|047|Collado Villalba|PÚBLICO|440157.3842874543|4474481.943970768|35481.66273098918
28002397|SANTISIMA TRINIDAD|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|PRIVADO CONCERTADO|cc.trinidad.colladovillalba@educa.madrid.org|918515588|918500220|""|""|""|http://www.educa.madrid.org/cc.trinidad.colladovillalba|4|Madrid-Oeste|28400|414652|4497956|7|Morales Antuñano|CALLE|""|""|047|Collado Villalba|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|34870.087296237405
28002403|MIGUEL DELIBES|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.delibes.colladovillalba@educa.madrid.org|918490169|918501823|918490953|""|""|http://www.educa.madrid.org/cp.delibes.colladovillalba|4|Madrid-Oeste|28400|415183|4497766|8|Ruiz de Alarcón|CALLE|""|""|047|Collado Villalba|PÚBLICO|440157.3842874543|4474481.943970768|34144.796612512866
28002415|JAIME FERRAN|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.jaimeferran.colladovillalba@educa.madrid.org|918508523|918501571|""|""|""|http://www.educa.madrid.org/ies.jaimeferran.colladovillalba|4|Madrid-Oeste|28400|415198|4499081|22|Matalpino|CALLE|""|""|047|Collado Villalba|PÚBLICO|440157.3842874543|4474481.943970768|35044.03546308739
28002427|VIRGEN DE LA ALMUDENA|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|RELIGIOSAS DE MARIA IANUA COELI|PRIVADO CONCERTADO|cc.virgendelaalmudena.colladovillalba@educa.madrid.org|918510128|918500061|918502144|""|""|http://www.educa.madrid.org/cc.virgendelaalmudena.colladovillalba|4|Madrid-Oeste|28400|415723|4499209|10|Moralzarzal|CTRA|""|""|047|Collado Villalba|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|34972.49708289607
28002464|SAN PABLO|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.sanpablo.coslada@educa.madrid.org|916711196|916711196|""|""|""|http://www.educa.madrid.org/cp.sanpablo.coslada|3|Madrid-Este|28821|451771|4475359|13|de la Iglesia|CALLE|""|""|049|Coslada|PÚBLICO|440157.3842874543|4474481.943970768|11646.686103656304
28002488|MAMA JUANITA|004|CPR INF|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|INSTITUTO SECULAR CRUZADA EVANGELICA|PRIVADO CONCERTADO|cc.mamajuanita.coslada@educa.madrid.org|""|916711120|""|""|""|http://www.mamajuanita.com|3|Madrid-Este|28821|451763|4475386|15|de la Iglesia|CALLE|""|""|049|Coslada|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|11550.028446883813
28002506|VIRGEN DEL HENAR|072|CPR INF-PRI-SEC|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COLEGIO VIRGEN DEL HENAR, S.L.|PRIVADO CONCERTADO|cc.virgendelhenar.coslada@educa.madrid.org|916717171|916717171|""|""|""|http://www.educa.madrid.org/cc.virgendelhenar.coslada|3|Madrid-Este|28821|452169|4475393|4|de Maches Gómez|CALLE|""|""|049|Coslada|PRIVADO CONCERTADO|440264.7489361702|4474293.580851064|11954.911787869463
28002543|SAN ESTEBAN|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.sanesteban.coslada@educa.madrid.org|916731330|916731330|""|""|""|http://www.educa.madrid.org/cp.sanesteban.coslada|3|Madrid-Este|28823|454897|4476625|29|de San Pablo|AVDA|""|""|049|Coslada|PÚBLICO|440157.3842874543|4474481.943970768|14894.595009531227
28002580|MIGUEL CATALAN|042|IES|INSTITUTO DE EDUCACIÓN SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|ies.miguelcatalan.coslada@educa.madrid.org|916727111|916727142|""|""|""|http://www.educa.madrid.org/ies.miguelcatalan.coslada|3|Madrid-Este|28823|454090|4475869|s/n|de José Gárate|AVDA|""|""|049|Coslada|PÚBLICO|440157.3842874543|4474481.943970768|14001.489385836945
28002609|NUESTRA SEÑORA DE LA SOLEDAD|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.soledad.cubas@educa.madrid.org|918142162|918142162|""|""|""|http://www.educa.madrid.org/cp.soledad.cubas|2|Madrid-Sur|28978|429307|4449552|3|Francisco de Quevedo|CALLE|""|""|050|Cubas de la Sagra|PÚBLICO|440157.3842874543|4474481.943970768|27188.838621225736
28002646|HERMANOS ORTIZ DE ZARATE|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.ortizdezarate.chinchon@educa.madrid.org|918941028|918940961|639728389|""|""|http://www.educa.madrid.org/cp.ortizdezarate.chinchon|3|Madrid-Este|28370|464323|4443101|2|Sociedad de Cosecheros|CALLE|""|""|052|Chinchón|PÚBLICO|440157.3842874543|4474481.943970768|39607.33047382646
28002671|ANGEL BERZAL FERNANDEZ|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.angelberzalfern.daganzo@educa.madrid.org|918782503|918841258|""|""|""|http://www.educa.madrid.org/cp.angelberzalfern.daganzo|3|Madrid-Este|28814|461596|4488900|s/n|del Fresno de Torote|CMNO|""|""|053|Daganzo de Arriba|PÚBLICO|440157.3842874543|4474481.943970768|25835.91653749274
28002695|FELIPE II|012|CP PRI|COLEGIO DE EDUCACIÓN PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.felipesegundo.elescorial@educa.madrid.org|918909153|918960697|""|""|""|http://www.educa.madrid.org/cp.felipesegundo.elescorial|4|Madrid-Oeste|28280|404854|4492927|5|de Alfonso XIII|CALLE|""|""|054|Escorial, El|PÚBLICO|440157.3842874543|4474481.943970768|39831.508056677834
28002713|PADRE GERARDO GIL|003|EEI|ESCUELA INFANTIL|COMUNIDAD DE MADRID|PÚBLICO|eei.gerardogil.elescorial@educa.madrid.org|918901992|918902850|""|""|""|http://www.educa.madrid.org/eei.gerardogil.elescorial|4|Madrid-Oeste|28280|404651|4493218|s/n|del Padre Villacastín|CALLE|""|""|054|Escorial, El|PÚBLICO|440157.3842874543|4474481.943970768|40146.520654957276
28002737|CARLOS RUIZ|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.carlosruiz.estremera@educa.madrid.org|918721649|918721356|""|""|""|http://www.educa.madrid.org/cp.carlosruiz.estremera|3|Madrid-Este|28595|490842|4448099|2|del Prado|CALLE|""|""|055|Estremera|PÚBLICO|440157.3842874543|4474481.943970768|57140.09102629349
28002804|SAN ESTEBAN|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.sanesteban.fuenlabrada@educa.madrid.org|916060384|916905830|638776885|""|""|http://www.educa.madrid.org/cp.sanesteban.fuenlabrada|2|Madrid-Sur|28944|432929|4459864|13|de los Ángeles|CALLE|""|""|058|Fuenlabrada|PÚBLICO|440157.3842874543|4474481.943970768|16307.477589732336
28002853|MARTINA GARCIA|070|CP INF-PRI-SEC|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.martinagarcia.fuenteelsaz@educa.madrid.org|916224053|916200825|916200811|""|""|http://www.educa.madrid.org/cp.martinagarcia.fuenteelsaz|1|Madrid-Norte|28140|456391|4497763|17|Julián Sánchez|AVDA|""|""|059|Fuente el Saz de Jarama|PÚBLICO|440157.3842874543|4474481.943970768|28381.99867766293
28002865|ALARILLA|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.alarilla.fuentiduena@educa.madrid.org|918728403|918728403|""|""|""|http://www.educa.madrid.org/cp.alarilla.fuentiduena|3|Madrid-Este|28597|486272|4440687|10|de la Virgen de Alarilla|CALLE|""|""|060|Fuentidueña de Tajo|PÚBLICO|440157.3842874543|4474481.943970768|57172.161235194704
28002877|CARLOS RUIZ|014|CP INF-PRI|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|COMUNIDAD DE MADRID|PÚBLICO|cp.carlosruiz.galapagar@educa.madrid.org|918581268|918587015|""|""|""|http://www.educa.madrid.org/cp.carlosruiz.galapagar|4|Madrid-Oeste|28260|414831|4492099|40|Colmenarejo|CALLE|""|""|061|Galapagar|PÚBLICO|440157.3842874543|4474481.943970768|30851.03570729708
